word	en_google_translation
Bauantrag	building application
Geistige	spiritual
Gewerkschaftsmitglied	union member
Tiefgang	depth
Mannigfaltigkeit	diversity
Standbild	freeze frame
Apathie	apathy
Parteiprogramm	party program
Grundeigentümer	landowner
Zuspruch	encouragement
Gestein	rock
Weltmeer	world ocean
Transportkosten	transportation costs
Üben	practice
Schwangerschaftsabbruch	abortion
Voruntersuchung	preliminary investigation
Ölfeld	oil field
Nichtwissen	do not know
Amnestie	amnesty
Sklavin	slave
Wasserleitung	water pipe
Landsmannschaft	country team
Polizeikraft	police force
Gebrauchswert	use value
Wissenschaftsbereich	scientific area
Nachbarstaat	neighboring state
Brauerei	brewery
Reformvorschlag	reform proposal
Zusatzstoff	additive
Freimaurer	freemasons
Geisteswissenschaft	spiritual science
Bildqualität	picture quality
Kampfflugzeug	fighter aircraft
Wunschdenken	wishful thinking
Solidargemeinschaft	solidarity community
Athlet	athlete
Kolonialmacht	colonial power
Umtrieb	activity
Herzogin	duchess
Friedrichstraße	friedrichstrasse
Gestapo	gestapo
Komplize	accomplice
Rüstungskontrolle	arms control
Hanf	hemp
Atommüll	nuclear waste
Forschungsfeld	research field
Widrigkeit	adversity
Schweigepflicht	confidentiality
Vernichtungslager	extermination camp
Dramatiker	playwright
Einlösung	redemption
Natürlichkeit	naturalness
Wehrpflicht	conscription
Fürsprecher	advocate
Phänomenologie	phenomenology
Verlagshaus	publishing house
Springer	springer
Azubi	trainee
Heilen	heal
Hehl	hehl
Herrschaftsverhältnis	relationship of power
Herzinsuffizienz	heart failure
Herzkranzgefäß	coronary artery
Joch	yoke
Finanzbehörde	tax authority
Opium	opium
Wohlfahrtsstaat	welfare state
Straßennetz	road network
Gemeinsame	common
Computertechnik	computer technology
Ordinarius	ordinary
Roggen	rye
Literaturpreis	literature prize
Zucht	breed
Reservist	reservist
Grundordnung	basic order
Imker	beekeeper
Fruchtsaft	fruit juice
Schutzfunktion	protective function
Kulturpolitik	cultural policy
Nutznießer	beneficiary
Korrelation	correlation
Überzeugungsarbeit	persuasion
Sinnbild	symbol
Zuckerkrankheit	diabetes
Absolute	absolute
Wirkungsweise	mode of action
Sinto	sinto
Patentrezept	nostrum
Kollaboration	collaboration
Landhaus	country house
Hauptversammlung	general meeting
Verneinung	negation
Privatbesitz	private property
Unterrichtsform	form of teaching
Fernost	far east
Reichspräsident	president of the empire
Sintflut	deluge
Sozialforschung	social research
Aufkommen	come up
Kulturpflanze	crop plant
Kinderwunsch	desire to have children
Plünderung	plunder
Gerste	barley
Hülsenfrucht	legume
Schülerschaft	student body
Zwangsarbeiter	forced laborers
Parteivorstand	party executive
Matrose	sailor
Notenbank	central bank
Menstruation	menstruation
Hochverrat	high treason
Baumart	tree species
Gewächs	growth
Hoden	testicles
Verwerfung	warp
Legehenne	laying hen
Spekulant	speculator
Grotte	grotto
Beschuß	bombardment
Zuschrift	letter
Interviewer	interviewer
Studentenbewegung	student movement
Verteidigungsministerium	ministry of defense
Schlaflosigkeit	insomnia
Verstärker	amplifier
Zuspitzung	escalation
Bahnhofstraße	bahnhofstrasse
Spitzengruppe	top group
Wahlergebnis	election result
Grundfreiheit	basic freedom
Wachsen	grow
Kompensation	compensation
Literaturkritik	literary criticism
Diskussionsveranstaltung	discussion event
Anthroposophie	anthroposophy
Koran	koran
Drogenpolitik	drug policy
Rühren	stir
Torheit	folly
Gesell	society
Dienstherr	employer
Lesart	reading
Salzwasser	salt water
Garnison	garrison
Pflegeperson	caregiver
Freifläche	open space
Wirtschaftswunder	economic miracle
Hauptthema	main topic
Entwerfen	design
Topographie	topography
Unwägbarkeit	unpredictability
Übertritt	transfer
Verfasserin	author
Neujahr	new year
Hämorrhoide	hemorrhoid
Allgemeinmedizin	general medicine
Einheitlichkeit	uniformity
Schwede	swede
Mikrokosmos	microcosm
Hexenverfolgung	witch hunt
Marktwert	market value
Geiz	stinginess
Spinat	spinach
Fachdisziplin	discipline
Kriegsgefangenschaft	prisoner of war
Schlafraum	bedroom
Aushändigung	handover
Sportbund	sports association
Gewerkschaftsbund	trade union federation
Informant	informant
Mikro	micro
Hymne	anthem
Wahlniederlage	election defeat
Handelnde	actors
Imagination	imagination
Ruhetag	rest day
Trierer	trier
Rosine	raisin
Sekundarstufe	secondary school
Wasserkraftwerk	hydroelectric power station
Massenmörder	mass murderer
Stadtviertel	district
Autohersteller	car manufacturer
Seefahrer	sailors
Aufrüstung	armament
Bildnis	portrait
Volksvertretung	people's representation
Gewerkschafter	trade unionists
Süßwasser	freshwater
Haushaltsgerät	household appliance
Bronchitis	bronchitis
Einwohnerzahl	population
Erreger	pathogen
Weltwirtschaftskrise	great depression
Computersimulation	computer simulation
Weltgesellschaft	world society
Frauenbewegung	women's movement
Flandern	flanders
Arbeitsfähigkeit	ability to work
Mahnmal	memorial
Dekret	decree
Streikende	strikers
Entschlüsselung	decryption
Freizeitpark	amusement park
Leibwächter	bodyguard
Universitätsprofessor	university professor
Schulwesen	school system
Platzeck	square corner
Erwerbung	acquisition
Rüstungsindustrie	defense industry
Tierquälerei	animal cruelty
Verfälschung	adulteration
Sozialreform	social reform
Meteorit	meteorite
Modellversuch	model experiment
Krisenbewältigung	crisis management
Brettspiel	board game
Widder	aries
Sachfrage	factual question
Einschaltquote	rating
Friedensschluß	peace treaty
Protektorat	protectorate
Landeszentrale	state headquarters
Verfassungsgericht	constitutional court
Frühsommer	early summer
Sympathisant	sympathizer
Sprecherin	speaker
Nachrichtensendung	newscast
Stromverbrauch	power consumption
Abiturprüfung	abitur exam
Prostitution	prostitution
Klartext	plain text
Äquator	equator
Landesinnere	interior
Kalzium	calcium
Kalium	potassium
Cholera	cholera
Galgen	gallows
Reichskanzler	reich chancellor
Arbeitstechnik	working technique
Direktmandat	direct mandate
Wählerstimme	voter vote
Aristokratie	aristocracy
Ostberliner	east berliners
Gewerbetreibende	traders
Nitrat	nitrate
Immunität	immunity
Mutterland	motherland
Geburtenrate	birth rate
Rezeptor	receptor
Gegenmaßnahme	countermeasure
Soforthilfe	immediate assistance
Niederschlagung	crackdown
Frauenrecht	women's rights
Optik	optics
Luftangriff	airstrike
Kriegsdienst	military service
Umkehrschluß	reverse conclusion
Geschlechtsorgan	sexual organ
Demonstrantin	protester
Jugendpsychiatrie	adolescent psychiatry
Inhaftierung	imprisonment
Rasterfahndung	dragnet search
Dienstleistungsbereich	service sector
Rechtsnorm	legal norm
Khan	khan
Schauspielhaus	playhouse
Analysis	analysis
Musikindustrie	music industry
Lächerlichkeit	ridiculousness
Aufständische	insurgents
Familienarbeit	family work
Gesamtfläche	total area
Hauseigentümer	homeowner
Westteil	western part
Most	must
Radiostation	radio station
Finanzierungsmöglichkeit	financing option
Blutbad	bloodbath
Vertragsstaat	contracting state
Politisierung	politicization
Sammelband	anthology
Genre	genre
Prominenz	celebrity
Lohnabhängige	wage earners
Tübinger	tübingen
Verhängung	imposition
Industriegebiet	industrial area
Wetterlage	weather condition
Bulldozer	bulldozer
Auskommen	getting by
Naturpark	natural park
Neandertaler	neanderthals
Regierungsform	form of government
Inka	inca
Ostteil	eastern part
Krankenpflege	nursing
Regierungsprogramm	government program
Haftbedingung	condition of detention
Massenarbeitslosigkeit	mass unemployment
Turbulenz	turbulence
Stahlindustrie	steel industry
Sonderweg	special route
Greifvogel	bird of prey
Zusatzausbildung	additional training
Vorhof	atrium
Wärmedämmung	thermal insulation
Fahrzeit	travel time
Elektrogerät	electrical appliance
Syndrom	syndrome
Unterstellung	insinuation
Maschinengewehr	machine gun
Bergpredigt	sermon on the mount
Stilmittel	stylistic device
Atomenergie	nuclear energy
Luftfahrt	aviation
Giftgas	poison gas
Mischform	mixed form
Enzyklopädie	encyclopedia
Verkehrsweg	traffic route
Geburtshilfe	obstetrics
Gründerin	founder
Kreuzfahrer	crusaders
Unikat	unique
Geschichtsbild	historical image
Eros	eros
Fachsprache	technical language
Adlige	nobles
Schießerei	shoot-out
Regisseurin	director
Schwarzwald	black forest
Ion	ion
Benzinpreis	gasoline price
Rechtsauffassung	legal opinion
Liquidierung	liquidation
Katechismus	catechism
SA	sat
Besatzungszone	occupation zone
Schutzschild	protective shield
Lesesaal	reading room
Probezeit	probationary period
Volksbühne	volksbühne
Flop	flop
Zuführung	feeder
Leistungsniveau	performance level
Vegetarier	vegetarian
Schallplatte	vinyl record
Städtebau	urban development
Monsieur	monsieur
Luftverschmutzung	air pollution
Polizeieinsatz	police operation
Entmachtung	disempowerment
Plural	plural
Verschleppung	procrastination
Leistungsvermögen	performance
Sozialabbau	social cuts
Österreichische	austrian
Gewebeprobe	tissue sample
Weinbau	viticulture
Designer	designers
Andrang	rush
Harfe	harp
Diskussionsprozeß	discussion process
Blutprobe	blood sample
Medienwelt	media world
Verdunstung	evaporation
Hüter	guardian
Modernität	modernity
Brauchtum	regional customs
Wirkungskreis	sphere of influence
Forschungseinrichtung	research institute
Abwandlung	modification
Resistenz	resistance
Lehen	fiefdom
Millionär	millionaire
Armutsgrenze	poverty line
Urknall	big bang
Wunderbare	wonderful
Erhabene	sublime
Tänzer	dancer
Rebe	vine
Sühne	atonement
Eigendynamik	momentum
Megawatt	megawatt
Machtausübung	exercise of power
Medienvertreter	media representatives
Kriegsgebiet	war zone
Arge	arge
Sinnesorgan	sensory organ
Germanist	germanist
Bewegungsmangel	lack of exercise
Katheter	catheter
Refrain	refrain
Kaiserzeit	imperial period
Schulterschluß	joining forces
Proton	proton
Radius	radius
Absetzen	drop
Strahlenbelastung	radiation exposure
Innovationsfähigkeit	ability to innovate
Friedenspolitik	peace policy
Straßenkind	street child
Gesellschaftsschicht	social class
Schlußwort	final word
Teilaspekt	partial aspect
Westküste	west coast
Kreditanstalt	credit institution
Interessenvertretung	advocacy
CO	co
Internationalismus	internationalism
Nationalgarde	national guard
Friedensforschung	peace research
Aushängeschild	figurehead
Gesamtsumme	total
Entscheidungshilfe	decision support
Korps	corps
Impfstoff	vaccine
Comeback	comeback
Kapitulation	surrender
Kurde	kurd
Sowjetrepublik	soviet republic
Evidenz	evidence
Wohnviertel	residential area
Arbeitssuchende	job seekers
Gestalttherapie	gestalt therapy
Wassermann	aquarius
Warner	warner
Kunstform	art form
Umschreibung	paraphrase
Vorgängerin	predecessor
Kinderarbeit	child labor
Dickdarm	colon
Ausbildungsjahr	year of training
Verstimmung	upset
Requisit	prop
Feuerwerk	fireworks
Rute	rod
Teilstück	section
Kegel	cone
Subsystem	subsystem
Gedenkveranstaltung	commemorative event
Marschall	marshal
Querschnittsaufgabe	cross-sectional task
Schlußphase	final phase
Ketzer	heretic
Kettenreaktion	chain reaction
Schuldenberg	mountain of debt
Limit	limit
Landesverteidigung	national defense
Kolumne	column
Polizeichef	police chief
Quantenmechanik	quantum mechanics
Landesteil	part of the country
Hirnforschung	brain research
Kaufen	buy
Pendler	commuter
Neuerscheinung	new release
Nutzpflanze	useful plant
Forschungstätigkeit	research activity
Hilfsorganisation	aid organization
Tauglichkeit	suitability
Police	policy
Präsidentschaftskandidat	presidential candidate
Rheuma	rheumatism
Kompression	compression
Brockhaus	brockhaus
Gefangennahme	capture
Gegenstimme	opposite vote
Sexismus	sexism
Betreiben	operate
Kirchentag	church day
Schleimhaut	mucous membrane
Debakel	debacle
Schlich	sneaky
Gesamtschule	comprehensive school
Didaktik	didactics
Streuung	scattering
Befreiungskrieg	war of liberation
Kriegsverbrechen	war crimes
Bronze	bronze
Kurzbeschreibung	short description
Etikett	label
Kruzifix	crucifix
Square	square
Formierung	formation
Gewichtsabnahme	weight loss
Lebensumfeld	living environment
Handlungsfreiheit	freedom of action
Eindämmung	containment
Prüfling	examinee
Sozialverhalten	social behavior
Chromosom	chromosome
Dezernat	department
Fachschule	technical school
Endlichkeit	finiteness
Unterrichtsmaterial	teaching material
Lobbyist	lobbyist
Arbeiten	work
Versicherungsfall	case of insurance
Staatsarchiv	state archives
Puma	puma
Konservierung	preservation
Körperpflege	personal hygiene
Frauenbild	female image
Atomkern	atomic nucleus
Vornahme	implementation
Festgenommene	arrested people
Auslaufen	leak
Molekularbiologie	molecular biology
Zusammengehörigkeit	togetherness
Schulalltag	everyday school life
Kriegsgegner	war opponents
Marshall	marshall
Abholzung	deforestation
Einwanderung	immigration
Spielverlauf	game play
Versagung	failure
Kommerz	commerce
Wählen	choose
Bratwurst	bratwurst
Geistlichkeit	clergy
Ar	ar
Energiepreis	energy price
Macke	quirk
Faulheit	idleness
Religionsfreiheit	religious freedom
Amerikanerin	american
Waldfläche	forest area
Fernsehbild	tv picture
Polo	polo
Machbare	feasible
Gästebuch	guestbook
Hoheit	your highness
Bürgermeisterin	mayor
Oberkommando	high command
Machtübernahme	seizure of power
Stifter	donor
Nobelpreisträger	nobel prize winner
Zwischenergebnis	intermediate result
Privatschule	private school
Erfahrungsschatz	wealth of experience
Vierteljahr	quarterly
Pro	per
Ehebruch	adultery
Kriminalisierung	criminalization
Merkur	mercury
Bürgerhaus	community center
Regierungsbeamte	government officials
Pflichtverteidiger	public defender
Aus	out of
Poet	poet
Gemeindehaus	community hall
Allgemeinbildung	general knowledge
Außenministerium	ministry of foreign affairs
Gilde	guild
Bewegungsapparat	musculoskeletal system
Staatengemeinschaft	community of states
Luftwaffe	air force
Energiebedarf	energy requirements
Stimmabgabe	voting
Neuheit	novelty
Berufsalltag	everyday working life
Volksgemeinschaft	national community
Dogmatik	dogmatics
Regionalplanung	regional planning
Ehrenamt	volunteering
Pensionskasse	pension fund
Nachhilfe	tutoring
Protagonistin	protagonist
Doktorand	phd student
Basler	basel
Vernichtungskrieg	war of extermination
Erzielung	achievement
Bezugssystem	reference system
Preisgabe	disclosure
Lernziel	learning objective
Gerechte	righteous
Saldo	balance
Bundesarbeitsgemeinschaft	federal working group
Kinderhilfswerk	children's fund
Kinderbetreuung	childcare
Stratege	strategist
Studienplatz	study place
Schuhwerk	footwear
Kopfbedeckung	headgear
Denkschrift	memorandum
Taufe	baptism
Kriegsverbrecher	war criminal
Koalitionspartner	coalition partner
Plenarsaal	plenary hall
Trojaner	trojans
Ringvorlesung	lecture series
Bürgernähe	proximity to citizens
Betriebsmittel	operating resources
Gewerkschaftsbewegung	trade union movement
Wahrzeichen	landmark
Wirtschaftsforschung	economic research
Verkehrsinfrastruktur	transport infrastructure
Rentenanspruch	pension entitlement
Ruhezeit	rest time
Steuereinnahme	tax revenue
Belagerung	siege
Ortsverein	local association
Nachsehen	check
Sofortmaßnahme	immediate action
Nahkampf	close combat
Rumpf	hull
Staatsoberhaupt	head of state
Humanmedizin	human medicine
Reformator	reformer
Filz	felt
Gesetzeslage	legal situation
Fortbestehen	persistence
Ernährungsgewohnheit	diet habit
Waffensystem	weapon system
Drüse	gland
Mixer	mixer
Gastronomie	gastronomy
Himmler	himmler
Spitzenpolitiker	top politicians
Wählerschaft	electorate
Mehrbedarf	additional need
Geldmenge	money supply
Dossier	dossier
Pflegekind	foster child
Zitadelle	citadel
Zwischenlager	intermediate storage
Atomausstieg	nuclear phase-out
Regierungszeit	reign
Wasserhaushalt	water balance
Chronist	chronicler
Metzger	butcher
Auswanderung	emigration
Verschwörer	conspirators
Essig	vinegar
Ausnahmesituation	exceptional situation
Testperson	test subject
Bankkonto	bank account
Schwerbehinderte	severely disabled people
Dioxin	dioxin
Heuschnupfen	hay fever
Geschmackssache	a matter of taste
Nichteinhaltung	non-compliance
Investitionsprogramm	investment program
Bevölkerungsmehrheit	majority of the population
Studienanfänger	freshmen
Gepräge	embossing
Flächennutzungsplan	land use plan
Pflegeeinrichtung	nursing facility
Barrel	barrels
Erreichte	reached
Staatsdienst	civil service
Grenzgänger	border crossers
Lärmbelästigung	noise pollution
Präsidentschaftswahl	presidential election
Gegenspieler	opponent
Belegung	occupancy
Medaille	medal
Tischtennis	table tennis
Rentensystem	pension system
Erziehungswissenschaft	pedagogy
Elastizität	elasticity
Gegenbewegung	countermovement
Abnutzung	wear
Supervision	supervision
Oldenburger	oldenburg
Kriegsschauplatz	theater of war
Patrouille	patrol
Symposion	symposium
Kühler	cooler
Gönner	patron
Ansteckung	infection
Altmeister	old master
Pressesprecher	press spokesman
Pop	pop
Chlor	chlorine
Kriegseinsatz	war effort
Energieeinsparung	energy saving
Rechtsbeziehung	legal relationship
Reinigen	clean
Coup	coup
Hochschulstudium	university studies
Laserstrahl	laser beam
Tierschützer	animal rights activists
Steuersystem	tax system
Komiker	comedian
Unglücksfall	accident
Nahrungsaufnahme	ingestion
Empire	empire
Studentenschaft	student body
Ausfüllen	fill out
Jugendverband	youth association
Zwinger	kennel
Vermessung	measurement
Konstruktivismus	constructivism
Direktinvestition	direct investment
Voltaire	voltaire
Torpedo	torpedo
Schwamm	sponge
Glaubensgemeinschaft	faith community
Strafkammer	criminal chamber
Königreiche	kingdoms
Tennisplatz	tennis court
Kreation	creation
Malerin	painter
Machart	style
Zielrichtung	target direction
Frauenforschung	women's studies
Sicherheitsrat	security council
Landtagsfraktion	state parliamentary group
Einkaufsmöglichkeit	shopping opportunity
Reichsregierung	reich government
Stop	stop
Leihgabe	loan
Umschichtung	reallocation
Vorbereitungszeit	preparation time
Auslandsreise	foreign travel
Verhütungsmittel	contraceptives
Kohlenhydrat	carbohydrate
Starten	start
Rückblende	flashback
Ausbildungsbetrieb	training company
Hauptakteur	main actor
Ölpreis	oil price
Verschleierung	obfuscation
Protein	protein
Stürmer	striker
Begehrlichkeit	desirability
Sozialleistung	social benefit
Konsulat	consulate
Modellrechnung	model calculation
Aufnahmeprüfung	entrance exam
Gewaltherrschaft	tyranny
Biotechnologie	biotechnology
Lohnkosten	labor costs
Tief	deep
Defensive	defensive
Trendwende	trend reversal
Kommunion	communion
Existenzsicherung	securing livelihoods
Fehlfunktion	malfunction
Fehlbildung	malformation
Almosen	alms
Magdeburger	magdeburg
Hansestadt	hanseatic city
Ausverkauf	sellout
Sättigung	saturation
Optionsschein	warrant
Mitbürgerin	fellow citizen
Einflußbereich	sphere of influence
Zwiebel	onion
Bauabschnitt	construction phase
Preisklasse	price range
Erprobung	testing
Zusatzprotokoll	additional protocol
Eizelle	egg cell
Völkerverständigung	international understanding
Schlupfloch	loophole
Aussöhnung	reconciliation
Wachstumsmarkt	growth market
Prolog	prolog
Infragestellung	questioning
Impression	impression
Flüchtlingslager	refugee camp
Buchautor	author
Skifahren	to ski
Pensionär	pensioner
Landeskirche	regional church
Operateur	surgeon
Menschenrechtler	human rights activists
Warte	wait
Medienkonzern	media group
Gewaltbereitschaft	willingness to use violence
Landesbeauftragte	state representative
Geologie	geology
Beitragszahler	contributors
Ornament	ornament
Pfand	deposit
Bridge	bridge
Vergangenheitsbewältigung	coping with the past
Weltmeister	world champion
Pflanzung	planting
Ethnien	ethnicities
Bombardement	bombardment
Fischfang	fishing
Kompost	compost
Ermordete	murdered
Berichtigung	correction
Hoheitsgebiet	territory
Verkehrsminister	minister of transport
Sonderausgabe	special edition
Verruf	disrepute
Beiwerk	accessories
Hunderasse	dog breed
Karteikarte	index card
Kinofilm	cinema film
Gestirn	star
Studienplan	study plan
Bahnstrecke	railway line
Verweisung	referral
Osmanische	ottoman
Leitgedanke	main idea
Ire	irishman
Endspiel	endgame
Chili	chili
Summer	buzzer
Feinste	finest
Landwirtschaftsminister	minister of agriculture
Stadtplaner	city ​​planner
Vererbung	inheritance
Ultra	ultra
Kostenfaktor	cost factor
Bauelement	component
Solidarpakt	solidarity pact
Autoindustrie	car industry
Regionalentwicklung	regional development
Ammoniak	ammonia
Bluthochdruck	high blood pressure
Mediengesellschaft	media company
Stadtkern	city ​​center
Wohlfahrtsverband	welfare association
Bundesinstitut	federal institute
Wissenschaftszentrum	science center
Klassenarbeit	class work
Musikszene	music scene
Direktive	directive
Fragenkatalog	catalog of questions
Vertrauensleute	confidants
Fromme	pious
Jugendbuch	youth book
Baron	baron
Bundeskriminalamt	federal criminal police office
Weltöffentlichkeit	world public
Mittäter	accomplices
Ratsuchende	advice seekers
Philister	philistines
Kinderprogramm	children's program
Exposition	exposure
Allegorie	allegory
Flutwelle	tidal wave
Moderatorin	moderator
Nichterfüllung	non-fulfillment
Sozialministerium	ministry of social affairs
Schwerelosigkeit	weightlessness
Konsumverhalten	consumer behavior
Befreiungskampf	liberation struggle
Tätigkeitsbereich	field of activity
Direktorin	director
Erektion	erection
Planstelle	position
Iraner	iranians
Diakonie	diaconia
Unterteilung	subdivision
Bauplatz	building site
Ausgangsbasis	starting point
Krematorium	crematorium
Steinkohle	hard coal
Allende	allende
Darmkrebs	colon cancer
Täufer	baptist
Bürgerbeteiligung	citizen participation
Stickoxid	nitric oxide
Kunsthandwerk	handicrafts
Querele	quarrels
Checkpoint	checkpoint
Sol	sol
Zuwanderung	immigration
Minuspunkt	minus point
Aufsichtsratsvorsitzende	chairman of the supervisory board
Verwaltungsstelle	administrative office
Weihe	consecration
Auditorium	auditorium
Schirmherr	patron
Federführung	leadership
Startbahn	runway
Herzrhythmusstörung	cardiac arrhythmia
Produktionsstätte	production facility
Courage	courage
Oberbegriff	generic term
Verheiratete	married people
Windenergieanlage	wind turbine
Lobbyarbeit	lobbying
Verstümmelung	mutilation
Aktenzeichen	file number
Nazizeit	nazi era
Fidel	fidel
Anwärter	candidate
Salzgitter	salzgitter
Aktionismus	actionism
Spendengeld	donation money
Momentaufnahme	snapshot
Sachkenntnis	expertise
Stimmungslage	mood situation
Staatschef	head of state
Gemeinschaftsaufgabe	community task
Glaubensrichtung	faith
Staatlichkeit	statehood
Odenwald	odenwald
Aussichtspunkt	viewpoint
Kulturdenkmal	cultural monument
Wahlfreiheit	freedom of choice
Polarisierung	polarization
Biomedizin	biomedicine
Knotenpunkt	junction
Kreuzigung	crucifixion
Investitionszulage	investment allowance
Widerstandsbewegung	resistance movement
Vorkaufsrecht	right of first refusal
Kavallerie	cavalry
Vorwissen	prior knowledge
Filmfestival	film festival
Sparen	save
Finanzkrise	financial crisis
Kirchenkreis	church district
Lebensgewohnheit	habit of life
Kindergruppe	children's group
Raumsonde	space probe
Schutzimpfung	vaccination
Talmud	talmud
Krisensituation	crisis situation
Wohnform	type of living
Weingarten	vineyard
Einübung	practice
Waise	orphan
Lebensrecht	right to life
Sonett	so nice
Leitidee	main idea
Untertitel	subtitle
Endergebnis	final result
Übertragbarkeit	transferability
Hörspiel	radio play
Hebung	uplift
Sternwarte	observatory
Ausgangssperre	curfew
Vorbildfunktion	role model function
Militärschlag	military strike
Albaner	albanians
Oberschule	high school
Löwenanteil	lion's share
Jugendarbeitslosigkeit	youth unemployment
Siegerin	winner
Sprungbrett	springboard
Reichsmark	reichsmark
Modern	modern
Endlager	final storage facility
Reichsstadt	imperial city
Krankengeld	sick pay
Befall	infestation
Forschungsansatz	research approach
Gerade	straight
Gedichtband	volume of poetry
Krebsrisiko	cancer risk
Segelschiff	sailing ship
Alterung	aging
Brechung	refraction
Entscheid	decision
Forschungsgruppe	research group
Tibeter	tibetan
After	anus
Einschreibung	enrollment
Postmoderne	postmodernism
Klappentext	blurb
Wirkungsgrad	efficiency
Luftdruck	air pressure
Einzugsbereich	catchment area
Einbettung	embedding
Hochdruck	high pressure
Ehescheidung	divorce
Entdecken	discover
Operator	operator
Volt	volt
Kontaktadresse	contact address
Interessengemeinschaft	community of interests
Kreisverkehr	roundabout
Spitzenposition	top position
Bundesstiftung	federal foundation
Sklerose	sclerosis
Pauschalreise	package tour
Nationalhymne	national anthem
Zahlenwert	numerical value
Gastgeberin	hostess
Besonnenheit	prudence
Preisniveau	price level
Fastenzeit	lent
Machen	make
Lebenshilfe	life support
Beat	beat
Anglistik	english studies
Landesliste	state list
Ehrenamtliche	volunteers
Terrororganisation	terrorist organization
Windkraft	wind power
Sportanlage	sports facility
Gesundheitsbehörde	health authority
Entwicklungskonzept	development concept
Landschaftsplanung	landscape planning
Weltausstellung	world's fair
Romanze	romance
Erwerbslosigkeit	unemployment
Prothese	prosthesis
Blutzucker	blood sugar
Weiterbildungsangebot	further training offer
Veranstaltungsort	venue
Kindergartenplatz	kindergarten place
Arthrose	arthrosis
Stengel	stem
Rangliste	ranking
Silizium	silicon
Verkehrsplanung	traffic planning
Staatsoper	state opera
Gerichtsstand	place of jurisdiction
Pfeffer	pepper
Außenbereich	outdoor area
Fanclub	fan club
Proseminar	proseminar
Nachbau	replica
Sozialpädagoge	social educator
Oberliga	oberliga
Remis	draw
Zähler	counter
Weltmeisterschaft	world championship
Titelverteidiger	defending champion
Klassenerhalt	relegation
Auftaktveranstaltung	kick-off event
Strahlentherapie	radiotherapy
Solo	solo
Plattenfirma	record company
Buchmesse	book fair
Truhe	chest
Einsiedler	hermit
Hexerei	witchcraft
Fremdsprachenkenntnis	knowledge of foreign languages
Atemwegserkrankung	respiratory disease
Kalif	caliph
Kultusminister	minister of culture
Sketch	sketch
Bürgerentscheid	citizens' decision
Geschäftsführerin	manager
Magister	masters
Hauptdarstellerin	leading actress
Dauerausstellung	permanent exhibition
Ostseeraum	baltic sea area
Baubeginn	start of building
Hanse	hanse
Bildungsangebot	educational offering
Stellvertreterin	deputy
Expertenkommission	expert commission
Kopenhagener	copenhagener
Wahlberechtigte	eligible voters
Fachhandel	specialist retailers
Kunsthalle	art gallery
Einwohnerin	inhabitant
Stadtentwicklung	urban development
Superstar	superstar
Ausleihe	loan
Verwaltungshandeln	administrative action
Wahltag	election day
Zukunftsfähigkeit	future viability
Beamtenverhältnis	civil service status
Wirtschaftsförderung	economic development
Einzelhandel	retail trade
Embargo	embargo
Sujet	subject
Solaranlage	solar system
Landrat	district administrator
Europameister	european champion
Einzahlung	deposit
Saisonende	end of season
Gala	gala
Tarifpolitik	tariff policy
Landesvorsitzende	state chairperson
Gesamtergebnis	overall result
Leistungssport	competitive sport
Hockey	hockey
Ruderer	rower
Laudatio	eulogy
Schlagabtausch	exchange of blows
Unentschieden	draw
Projektwoche	project week
Schriftführer	secretary
Sportlerin	sportswoman
Nationalspieler	national player
Felge	rim
Verwender	user
Versorger	provider
Reisepreis	travel price
Gesundheitsförderung	health promotion
Frauenpolitik	women's politics
Arbeitskampf	industrial dispute
Sportwissenschaft	sports science
Umsteigen	transfer
Verkehrsunternehmen	traffic company
Fallgruppe	case group
Forscherin	researcher
Pfälzer	palatinate
Quiz	quiz
Fachsemester	semester
Informationsmaterial	information
Anamnese	anamnese
Studienleistung	academic performance
Erstsemester	freshmen
Prüfungsleistung	examination performance
Geschlechterforschung	gender studies
Studiendauer	duration of study
Bewerbungsfrist	application time
Predigttext	sermon text
Gleichstellungsbeauftragte	equal opportunities officer
Bewerberin	applicant
Prüfungsordnung	examination regulations
Lehrerausbildung	teacher training
Bioethik	bioethics
Rektorat	rectorate
Kandidatin	candidate
Polizeisprecher	police spokesman
Staatskanzlei	state chancellery
Altenhilfe	elderly care
Bürokratieabbau	reducing bureaucracy
Malteser	maltese
Olympiasieger	olympic champion
Schnäppchen	bargain
Standesbeamte	registrars
Blutuntersuchung	blood test
Wohnumfeld	living environment
Erziehungsgeld	education allowance
Allergiker	allergy sufferers
Zähneputzen	brush teeth
Krankengymnastik	physiotherapy
Leichtathletik	athletics
Läuferin	runner
Jenaer	jenaer
Startnummer	start number
Herzogtum	duchy
Grundschuld	mortgage
Rechtsgeschäft	legal transaction
Geschäftsanteil	business share
Konkursverfahren	bankruptcy proceedings
Fristsetzung	setting a deadline
Gesundheitsgefahr	health hazard
Hausrat	household items
Rechtsgrund	legal reason
Bauträger	property developer
Lohnfortzahlung	continued payment of wages
Amtsblatt	official gazette
Verrechnung	billing
Gesamtumsatz	total sales
Erzbistum	archdiocese
Antragsgegnerin	respondent
Gewerbefläche	commercial space
Schutzzweck	protective purpose
Rechtsfehler	legal error
Bruttoeinkommen	gross income
Wohnungsunternehmen	housing company
Berufungsverfahren	appeal process
Pfändung	seizure
Nettoeinkommen	net income
